site_id,year,year_id,composite,grass,cereal,peat_bog,scaled_grass,scaled_cereal,scaled_peat_bog
1,1984,1,1984-1988,54.48733554,9.137781201,15.73507258,0.598594233,0.92078343,-0.085535749
1,1985,2,1984-1988,54.48733554,9.137781201,15.73507258,0.598594233,0.92078343,-0.085535749
1,1986,3,1984-1988,54.48733554,9.137781201,15.73507258,0.598594233,0.92078343,-0.085535749
1,1987,4,1984-1988,54.48733554,9.137781201,15.73507258,0.598594233,0.92078343,-0.085535749
1,1988,5,1984-1988,54.48733554,9.137781201,15.73507258,0.598594233,0.92078343,-0.085535749
1,1989,6,1989-1993,55.59081862,16.27943691,4.988321877,0.643530541,2.623649573,-0.982546653
1,1990,7,1989-1993,55.59081862,16.27943691,4.988321877,0.643530541,2.623649573,-0.982546653
1,1991,8,1989-1993,55.59081862,16.27943691,4.988321877,0.643530541,2.623649573,-0.982546653
1,1992,9,1989-1993,55.59081862,16.27943691,4.988321877,0.643530541,2.623649573,-0.982546653
1,1993,10,1989-1993,55.59081862,16.27943691,4.988321877,0.643530541,2.623649573,-0.982546653
1,1994,11,1994-1998,64.97411337,11.10727496,8.34709183,1.025639366,1.390392213,-0.702196493
1,1995,12,1994-1998,64.97411337,11.10727496,8.34709183,1.025639366,1.390392213,-0.702196493
1,1996,13,1994-1998,64.97411337,11.10727496,8.34709183,1.025639366,1.390392213,-0.702196493
1,1997,14,1994-1998,64.97411337,11.10727496,8.34709183,1.025639366,1.390392213,-0.702196493
1,1998,15,1994-1998,64.97411337,11.10727496,8.34709183,1.025639366,1.390392213,-0.702196493
1,1999,16,1999-2003,62.36228593,13.77871026,7.579861987,0.91927989,2.027372893,-0.766235714
1,2000,17,1999-2003,62.36228593,13.77871026,7.579861987,0.91927989,2.027372893,-0.766235714
1,2001,18,1999-2003,62.36228593,13.77871026,7.579861987,0.91927989,2.027372893,-0.766235714
1,2002,19,1999-2003,62.36228593,13.77871026,7.579861987,0.91927989,2.027372893,-0.766235714
1,2003,20,1999-2003,62.36228593,13.77871026,7.579861987,0.91927989,2.027372893,-0.766235714
1,2004,21,2004-2008,58.52001363,11.99711404,10.40813677,0.762813937,1.602566657,-0.530164981
1,2005,22,2004-2008,58.52001363,11.99711404,10.40813677,0.762813937,1.602566657,-0.530164981
1,2006,23,2004-2008,58.52001363,11.99711404,10.40813677,0.762813937,1.602566657,-0.530164981
1,2007,24,2004-2008,58.52001363,11.99711404,10.40813677,0.762813937,1.602566657,-0.530164981
1,2008,25,2004-2008,58.52001363,11.99711404,10.40813677,0.762813937,1.602566657,-0.530164981
1,2009,26,2009-2013,54.17291885,14.62067124,12.44269752,0.58579048,2.22813122,-0.360344052
1,2010,27,2009-2013,54.17291885,14.62067124,12.44269752,0.58579048,2.22813122,-0.360344052
1,2011,28,2009-2013,54.17291885,14.62067124,12.44269752,0.58579048,2.22813122,-0.360344052
1,2012,29,2009-2013,54.17291885,14.62067124,12.44269752,0.58579048,2.22813122,-0.360344052
1,2013,30,2009-2013,54.17291885,14.62067124,12.44269752,0.58579048,2.22813122,-0.360344052
1,2014,31,2014-2018,49.46360306,21.21833148,8.250229062,0.39401657,3.80128634,-0.710281445
1,2015,32,2014-2018,49.46360306,21.21833148,8.250229062,0.39401657,3.80128634,-0.710281445
1,2016,33,2014-2018,49.46360306,21.21833148,8.250229062,0.39401657,3.80128634,-0.710281445
1,2017,34,2014-2018,49.46360306,21.21833148,8.250229062,0.39401657,3.80128634,-0.710281445
1,2018,35,2014-2018,49.46360306,21.21833148,8.250229062,0.39401657,3.80128634,-0.710281445
2,1984,1,1984-1988,17.45391667,3.064830554,28.61127734,-0.909489711,-0.527259218,0.989216647
2,1985,2,1984-1988,17.45391667,3.064830554,28.61127734,-0.909489711,-0.527259218,0.989216647
2,1986,3,1984-1988,17.45391667,3.064830554,28.61127734,-0.909489711,-0.527259218,0.989216647
2,1987,4,1984-1988,17.45391667,3.064830554,28.61127734,-0.909489711,-0.527259218,0.989216647
2,1988,5,1984-1988,17.45391667,3.064830554,28.61127734,-0.909489711,-0.527259218,0.989216647
2,1989,6,1989-1993,24.08734631,4.22604603,18.03426742,-0.639361566,-0.250377413,0.106373685
2,1990,7,1989-1993,24.08734631,4.22604603,18.03426742,-0.639361566,-0.250377413,0.106373685
2,1991,8,1989-1993,24.08734631,4.22604603,18.03426742,-0.639361566,-0.250377413,0.106373685
2,1992,9,1989-1993,24.08734631,4.22604603,18.03426742,-0.639361566,-0.250377413,0.106373685
2,1993,10,1989-1993,24.08734631,4.22604603,18.03426742,-0.639361566,-0.250377413,0.106373685
2,1994,11,1994-1998,20.04045714,2.235202121,25.93258856,-0.804159977,-0.725076954,0.765631574
2,1995,12,1994-1998,20.04045714,2.235202121,25.93258856,-0.804159977,-0.725076954,0.765631574
2,1996,13,1994-1998,20.04045714,2.235202121,25.93258856,-0.804159977,-0.725076954,0.765631574
2,1997,14,1994-1998,20.04045714,2.235202121,25.93258856,-0.804159977,-0.725076954,0.765631574
2,1998,15,1994-1998,20.04045714,2.235202121,25.93258856,-0.804159977,-0.725076954,0.765631574
2,1999,16,1999-2003,19.92870438,3.027604107,24.83136126,-0.808710801,-0.536135542,0.673714219
2,2000,17,1999-2003,19.92870438,3.027604107,24.83136126,-0.808710801,-0.536135542,0.673714219
2,2001,18,1999-2003,19.92870438,3.027604107,24.83136126,-0.808710801,-0.536135542,0.673714219
2,2002,19,1999-2003,19.92870438,3.027604107,24.83136126,-0.808710801,-0.536135542,0.673714219
2,2003,20,1999-2003,19.92870438,3.027604107,24.83136126,-0.808710801,-0.536135542,0.673714219
2,2004,21,2004-2008,20.21491481,2.880901071,24.90030728,-0.797055669,-0.571115615,0.679469013
2,2005,22,2004-2008,20.21491481,2.880901071,24.90030728,-0.797055669,-0.571115615,0.679469013
2,2006,23,2004-2008,20.21491481,2.880901071,24.90030728,-0.797055669,-0.571115615,0.679469013
2,2007,24,2004-2008,20.21491481,2.880901071,24.90030728,-0.797055669,-0.571115615,0.679469013
2,2008,25,2004-2008,20.21491481,2.880901071,24.90030728,-0.797055669,-0.571115615,0.679469013
2,2009,26,2009-2013,17.60840275,5.53095412,25.43895267,-0.903198691,0.060766654,0.724428722
2,2010,27,2009-2013,17.60840275,5.53095412,25.43895267,-0.903198691,0.060766654,0.724428722
2,2011,28,2009-2013,17.60840275,5.53095412,25.43895267,-0.903198691,0.060766654,0.724428722
2,2012,29,2009-2013,17.60840275,5.53095412,25.43895267,-0.903198691,0.060766654,0.724428722
2,2013,30,2009-2013,17.60840275,5.53095412,25.43895267,-0.903198691,0.060766654,0.724428722
2,2014,31,2014-2018,17.89982635,5.012427172,24.37561264,-0.891331268,-0.06287162,0.635673746
2,2015,32,2014-2018,17.89982635,5.012427172,24.37561264,-0.891331268,-0.06287162,0.635673746
2,2016,33,2014-2018,17.89982635,5.012427172,24.37561264,-0.891331268,-0.06287162,0.635673746
2,2017,34,2014-2018,17.89982635,5.012427172,24.37561264,-0.891331268,-0.06287162,0.635673746
2,2018,35,2014-2018,17.89982635,5.012427172,24.37561264,-0.891331268,-0.06287162,0.635673746
3,1984,1,1984-1988,19.92571066,3.362878152,34.93140129,-0.808832711,-0.456192341,1.516745409
3,1985,2,1984-1988,19.92571066,3.362878152,34.93140129,-0.808832711,-0.456192341,1.516745409
3,1986,3,1984-1988,19.92571066,3.362878152,34.93140129,-0.808832711,-0.456192341,1.516745409
3,1987,4,1984-1988,19.92571066,3.362878152,34.93140129,-0.808832711,-0.456192341,1.516745409
3,1988,5,1984-1988,19.92571066,3.362878152,34.93140129,-0.808832711,-0.456192341,1.516745409
3,1989,6,1989-1993,20.66386186,3.928754553,30.9251416,-0.778773538,-0.321263999,1.182350509
3,1990,7,1989-1993,20.66386186,3.928754553,30.9251416,-0.778773538,-0.321263999,1.182350509
3,1991,8,1989-1993,20.66386186,3.928754553,30.9251416,-0.778773538,-0.321263999,1.182350509
3,1992,9,1989-1993,20.66386186,3.928754553,30.9251416,-0.778773538,-0.321263999,1.182350509
3,1993,10,1989-1993,20.66386186,3.928754553,30.9251416,-0.778773538,-0.321263999,1.182350509
3,1994,11,1994-1998,21.14104453,3.243508389,32.25695546,-0.759341588,-0.48465503,1.293514486
3,1995,12,1994-1998,21.14104453,3.243508389,32.25695546,-0.759341588,-0.48465503,1.293514486
3,1996,13,1994-1998,21.14104453,3.243508389,32.25695546,-0.759341588,-0.48465503,1.293514486
3,1997,14,1994-1998,21.14104453,3.243508389,32.25695546,-0.759341588,-0.48465503,1.293514486
3,1998,15,1994-1998,21.14104453,3.243508389,32.25695546,-0.759341588,-0.48465503,1.293514486
3,1999,16,1999-2003,20.14785253,2.514026503,32.99466207,-0.799786596,-0.658593688,1.355089459
3,2000,17,1999-2003,20.14785253,2.514026503,32.99466207,-0.799786596,-0.658593688,1.355089459
3,2001,18,1999-2003,20.14785253,2.514026503,32.99466207,-0.799786596,-0.658593688,1.355089459
3,2002,19,1999-2003,20.14785253,2.514026503,32.99466207,-0.799786596,-0.658593688,1.355089459
3,2003,20,1999-2003,20.14785253,2.514026503,32.99466207,-0.799786596,-0.658593688,1.355089459
3,2004,21,2004-2008,17.94021583,2.819082564,35.13035089,-0.889686518,-0.585855704,1.533351355
3,2005,22,2004-2008,17.94021583,2.819082564,35.13035089,-0.889686518,-0.585855704,1.533351355
3,2006,23,2004-2008,17.94021583,2.819082564,35.13035089,-0.889686518,-0.585855704,1.533351355
3,2007,24,2004-2008,17.94021583,2.819082564,35.13035089,-0.889686518,-0.585855704,1.533351355
3,2008,25,2004-2008,17.94021583,2.819082564,35.13035089,-0.889686518,-0.585855704,1.533351355
3,2009,26,2009-2013,19.14836232,5.328144589,30.82414781,-0.840488081,0.012408473,1.173920749
3,2010,27,2009-2013,19.14836232,5.328144589,30.82414781,-0.840488081,0.012408473,1.173920749
3,2011,28,2009-2013,19.14836232,5.328144589,30.82414781,-0.840488081,0.012408473,1.173920749
3,2012,29,2009-2013,19.14836232,5.328144589,30.82414781,-0.840488081,0.012408473,1.173920749
3,2013,30,2009-2013,19.14836232,5.328144589,30.82414781,-0.840488081,0.012408473,1.173920749
3,2014,31,2014-2018,16.42056687,6.771399864,32.08216137,-0.951570035,0.356540232,1.278924756
3,2015,32,2014-2018,16.42056687,6.771399864,32.08216137,-0.951570035,0.356540232,1.278924756
3,2016,33,2014-2018,16.42056687,6.771399864,32.08216137,-0.951570035,0.356540232,1.278924756
3,2017,34,2014-2018,16.42056687,6.771399864,32.08216137,-0.951570035,0.356540232,1.278924756
3,2018,35,2014-2018,16.42056687,6.771399864,32.08216137,-0.951570035,0.356540232,1.278924756
4,1984,1,1984-1988,42.02450147,4.218661721,20.3279732,0.091079655,-0.252138138,0.297824957
4,1985,2,1984-1988,42.02450147,4.218661721,20.3279732,0.091079655,-0.252138138,0.297824957
4,1986,3,1984-1988,42.02450147,4.218661721,20.3279732,0.091079655,-0.252138138,0.297824957
4,1987,4,1984-1988,42.02450147,4.218661721,20.3279732,0.091079655,-0.252138138,0.297824957
4,1988,5,1984-1988,42.02450147,4.218661721,20.3279732,0.091079655,-0.252138138,0.297824957
4,1989,6,1989-1993,42.09650322,4.248177968,17.24904109,0.094011728,-0.245100244,0.040832332
4,1990,7,1989-1993,42.09650322,4.248177968,17.24904109,0.094011728,-0.245100244,0.040832332
4,1991,8,1989-1993,42.09650322,4.248177968,17.24904109,0.094011728,-0.245100244,0.040832332
4,1992,9,1989-1993,42.09650322,4.248177968,17.24904109,0.094011728,-0.245100244,0.040832332
4,1993,10,1989-1993,42.09650322,4.248177968,17.24904109,0.094011728,-0.245100244,0.040832332
4,1994,11,1994-1998,44.23762367,6.168970077,15.17701549,0.181202959,0.21289605,-0.132115716
4,1995,12,1994-1998,44.23762367,6.168970077,15.17701549,0.181202959,0.21289605,-0.132115716
4,1996,13,1994-1998,44.23762367,6.168970077,15.17701549,0.181202959,0.21289605,-0.132115716
4,1997,14,1994-1998,44.23762367,6.168970077,15.17701549,0.181202959,0.21289605,-0.132115716
4,1998,15,1994-1998,44.23762367,6.168970077,15.17701549,0.181202959,0.21289605,-0.132115716
4,1999,16,1999-2003,43.70968535,5.039973644,14.74679383,0.159704125,-0.056303401,-0.168025502
4,2000,17,1999-2003,43.70968535,5.039973644,14.74679383,0.159704125,-0.056303401,-0.168025502
4,2001,18,1999-2003,43.70968535,5.039973644,14.74679383,0.159704125,-0.056303401,-0.168025502
4,2002,19,1999-2003,43.70968535,5.039973644,14.74679383,0.159704125,-0.056303401,-0.168025502
4,2003,20,1999-2003,43.70968535,5.039973644,14.74679383,0.159704125,-0.056303401,-0.168025502
4,2004,21,2004-2008,43.1771258,6.294115981,13.95827774,0.138017105,0.242736011,-0.233841445
4,2005,22,2004-2008,43.1771258,6.294115981,13.95827774,0.138017105,0.242736011,-0.233841445
4,2006,23,2004-2008,43.1771258,6.294115981,13.95827774,0.138017105,0.242736011,-0.233841445
4,2007,24,2004-2008,43.1771258,6.294115981,13.95827774,0.138017105,0.242736011,-0.233841445
4,2008,25,2004-2008,43.1771258,6.294115981,13.95827774,0.138017105,0.242736011,-0.233841445
4,2009,26,2009-2013,37.78899461,6.83152037,17.43471021,-0.081399692,0.370875447,0.056329781
4,2010,27,2009-2013,37.78899461,6.83152037,17.43471021,-0.081399692,0.370875447,0.056329781
4,2011,28,2009-2013,37.78899461,6.83152037,17.43471021,-0.081399692,0.370875447,0.056329781
4,2012,29,2009-2013,37.78899461,6.83152037,17.43471021,-0.081399692,0.370875447,0.056329781
4,2013,30,2009-2013,37.78899461,6.83152037,17.43471021,-0.081399692,0.370875447,0.056329781
4,2014,31,2014-2018,33.93675175,13.57098881,12.68579955,-0.238271668,1.977843508,-0.340052787
4,2015,32,2014-2018,33.93675175,13.57098881,12.68579955,-0.238271668,1.977843508,-0.340052787
4,2016,33,2014-2018,33.93675175,13.57098881,12.68579955,-0.238271668,1.977843508,-0.340052787
4,2017,34,2014-2018,33.93675175,13.57098881,12.68579955,-0.238271668,1.977843508,-0.340052787
4,2018,35,2014-2018,33.93675175,13.57098881,12.68579955,-0.238271668,1.977843508,-0.340052787
5,1984,1,1984-1988,26.99237305,1.461918354,16.44719825,-0.521062356,-0.909459792,-0.02609597
5,1985,2,1984-1988,26.99237305,1.461918354,16.44719825,-0.521062356,-0.909459792,-0.02609597
5,1986,3,1984-1988,26.99237305,1.461918354,16.44719825,-0.521062356,-0.909459792,-0.02609597
5,1987,4,1984-1988,26.99237305,1.461918354,16.44719825,-0.521062356,-0.909459792,-0.02609597
5,1988,5,1984-1988,26.99237305,1.461918354,16.44719825,-0.521062356,-0.909459792,-0.02609597
5,1989,6,1989-1993,29.44574941,3.366038041,9.489872356,-0.421155364,-0.455438893,-0.60681077
5,1990,7,1989-1993,29.44574941,3.366038041,9.489872356,-0.421155364,-0.455438893,-0.60681077
5,1991,8,1989-1993,29.44574941,3.366038041,9.489872356,-0.421155364,-0.455438893,-0.60681077
5,1992,9,1989-1993,29.44574941,3.366038041,9.489872356,-0.421155364,-0.455438893,-0.60681077
5,1993,10,1989-1993,29.44574941,3.366038041,9.489872356,-0.421155364,-0.455438893,-0.60681077
5,1994,11,1994-1998,28.79272682,5.159214908,10.75405233,-0.44774791,-0.027871351,-0.501292065
5,1995,12,1994-1998,28.79272682,5.159214908,10.75405233,-0.44774791,-0.027871351,-0.501292065
5,1996,13,1994-1998,28.79272682,5.159214908,10.75405233,-0.44774791,-0.027871351,-0.501292065
5,1997,14,1994-1998,28.79272682,5.159214908,10.75405233,-0.44774791,-0.027871351,-0.501292065
5,1998,15,1994-1998,28.79272682,5.159214908,10.75405233,-0.44774791,-0.027871351,-0.501292065
5,1999,16,1999-2003,29.2317135,2.122192601,11.97838559,-0.429871387,-0.752023099,-0.399099289
5,2000,17,1999-2003,29.2317135,2.122192601,11.97838559,-0.429871387,-0.752023099,-0.399099289
5,2001,18,1999-2003,29.2317135,2.122192601,11.97838559,-0.429871387,-0.752023099,-0.399099289
5,2002,19,1999-2003,29.2317135,2.122192601,11.97838559,-0.429871387,-0.752023099,-0.399099289
5,2003,20,1999-2003,29.2317135,2.122192601,11.97838559,-0.429871387,-0.752023099,-0.399099289
5,2004,21,2004-2008,30.35624308,2.294737094,11.1772648,-0.384078018,-0.710881354,-0.465967322
5,2005,22,2004-2008,30.35624308,2.294737094,11.1772648,-0.384078018,-0.710881354,-0.465967322
5,2006,23,2004-2008,30.35624308,2.294737094,11.1772648,-0.384078018,-0.710881354,-0.465967322
5,2007,24,2004-2008,30.35624308,2.294737094,11.1772648,-0.384078018,-0.710881354,-0.465967322
5,2008,25,2004-2008,30.35624308,2.294737094,11.1772648,-0.384078018,-0.710881354,-0.465967322
5,2009,26,2009-2013,25.72931447,3.186615691,13.85095684,-0.572496937,-0.498220603,-0.242799317
5,2010,27,2009-2013,25.72931447,3.186615691,13.85095684,-0.572496937,-0.498220603,-0.242799317
5,2011,28,2009-2013,25.72931447,3.186615691,13.85095684,-0.572496937,-0.498220603,-0.242799317
5,2012,29,2009-2013,25.72931447,3.186615691,13.85095684,-0.572496937,-0.498220603,-0.242799317
5,2013,30,2009-2013,25.72931447,3.186615691,13.85095684,-0.572496937,-0.498220603,-0.242799317
5,2014,31,2014-2018,25.96532962,6.267073158,10.90080486,-0.56288587,0.236287883,-0.489042909
5,2015,32,2014-2018,25.96532962,6.267073158,10.90080486,-0.56288587,0.236287883,-0.489042909
5,2016,33,2014-2018,25.96532962,6.267073158,10.90080486,-0.56288587,0.236287883,-0.489042909
5,2017,34,2014-2018,25.96532962,6.267073158,10.90080486,-0.56288587,0.236287883,-0.489042909
5,2018,35,2014-2018,25.96532962,6.267073158,10.90080486,-0.56288587,0.236287883,-0.489042909
6,1984,1,1984-1988,47.84379827,3.880352605,36.07523404,0.328054483,-0.332805026,1.612218959
6,1985,2,1984-1988,47.84379827,3.880352605,36.07523404,0.328054483,-0.332805026,1.612218959
6,1986,3,1984-1988,47.84379827,3.880352605,36.07523404,0.328054483,-0.332805026,1.612218959
6,1987,4,1984-1988,47.84379827,3.880352605,36.07523404,0.328054483,-0.332805026,1.612218959
6,1988,5,1984-1988,47.84379827,3.880352605,36.07523404,0.328054483,-0.332805026,1.612218959
6,1989,6,1989-1993,50.23062225,9.36125216,24.15229624,0.425251313,0.974068151,0.617033949
6,1990,7,1989-1993,50.23062225,9.36125216,24.15229624,0.425251313,0.974068151,0.617033949
6,1991,8,1989-1993,50.23062225,9.36125216,24.15229624,0.425251313,0.974068151,0.617033949
6,1992,9,1989-1993,50.23062225,9.36125216,24.15229624,0.425251313,0.974068151,0.617033949
6,1993,10,1989-1993,50.23062225,9.36125216,24.15229624,0.425251313,0.974068151,0.617033949
6,1994,11,1994-1998,56.54005082,6.070551047,23.97585859,0.682185407,0.189428882,0.602307033
6,1995,12,1994-1998,56.54005082,6.070551047,23.97585859,0.682185407,0.189428882,0.602307033
6,1996,13,1994-1998,56.54005082,6.070551047,23.97585859,0.682185407,0.189428882,0.602307033
6,1997,14,1994-1998,56.54005082,6.070551047,23.97585859,0.682185407,0.189428882,0.602307033
6,1998,15,1994-1998,56.54005082,6.070551047,23.97585859,0.682185407,0.189428882,0.602307033
6,1999,16,1999-2003,54.91008509,8.745258848,21.09169205,0.615809544,0.827189864,0.361571121
6,2000,17,1999-2003,54.91008509,8.745258848,21.09169205,0.615809544,0.827189864,0.361571121
6,2001,18,1999-2003,54.91008509,8.745258848,21.09169205,0.615809544,0.827189864,0.361571121
6,2002,19,1999-2003,54.91008509,8.745258848,21.09169205,0.615809544,0.827189864,0.361571121
6,2003,20,1999-2003,54.91008509,8.745258848,21.09169205,0.615809544,0.827189864,0.361571121
6,2004,21,2004-2008,56.91836738,5.151664338,24.46276948,0.697591307,-0.02967172,0.642948562
6,2005,22,2004-2008,56.91836738,5.151664338,24.46276948,0.697591307,-0.02967172,0.642948562
6,2006,23,2004-2008,56.91836738,5.151664338,24.46276948,0.697591307,-0.02967172,0.642948562
6,2007,24,2004-2008,56.91836738,5.151664338,24.46276948,0.697591307,-0.02967172,0.642948562
6,2008,25,2004-2008,56.91836738,5.151664338,24.46276948,0.697591307,-0.02967172,0.642948562
6,2009,26,2009-2013,51.48835031,4.516984094,29.6421265,0.476468823,-0.181005744,1.075259671
6,2010,27,2009-2013,51.48835031,4.516984094,29.6421265,0.476468823,-0.181005744,1.075259671
6,2011,28,2009-2013,51.48835031,4.516984094,29.6421265,0.476468823,-0.181005744,1.075259671
6,2012,29,2009-2013,51.48835031,4.516984094,29.6421265,0.476468823,-0.181005744,1.075259671
6,2013,30,2009-2013,51.48835031,4.516984094,29.6421265,0.476468823,-0.181005744,1.075259671
6,2014,31,2014-2018,49.42070512,9.736791942,23.37344895,0.39226967,1.063612369,0.552025043
6,2015,32,2014-2018,49.42070512,9.736791942,23.37344895,0.39226967,1.063612369,0.552025043
6,2016,33,2014-2018,49.42070512,9.736791942,23.37344895,0.39226967,1.063612369,0.552025043
6,2017,34,2014-2018,49.42070512,9.736791942,23.37344895,0.39226967,1.063612369,0.552025043
6,2018,35,2014-2018,49.42070512,9.736791942,23.37344895,0.39226967,1.063612369,0.552025043
7,1984,1,1984-1988,86.54793024,1.897436323,2.779915664,1.904173615,-0.805614292,-1.166878132
7,1985,2,1984-1988,86.54793024,1.897436323,2.779915664,1.904173615,-0.805614292,-1.166878132
7,1986,3,1984-1988,86.54793024,1.897436323,2.779915664,1.904173615,-0.805614292,-1.166878132
7,1987,4,1984-1988,86.54793024,1.897436323,2.779915664,1.904173615,-0.805614292,-1.166878132
7,1988,5,1984-1988,86.54793024,1.897436323,2.779915664,1.904173615,-0.805614292,-1.166878132
7,1989,6,1989-1993,84.32405814,1.088446575,5.820028293,1.813612551,-0.998510913,-0.913125695
7,1990,7,1989-1993,84.32405814,1.088446575,5.820028293,1.813612551,-0.998510913,-0.913125695
7,1991,8,1989-1993,84.32405814,1.088446575,5.820028293,1.813612551,-0.998510913,-0.913125695
7,1992,9,1989-1993,84.32405814,1.088446575,5.820028293,1.813612551,-0.998510913,-0.913125695
7,1993,10,1989-1993,84.32405814,1.088446575,5.820028293,1.813612551,-0.998510913,-0.913125695
7,1994,11,1994-1998,83.97390629,5.772294046,1.889883436,1.799353582,0.118312076,-1.241167434
7,1995,12,1994-1998,83.97390629,5.772294046,1.889883436,1.799353582,0.118312076,-1.241167434
7,1996,13,1994-1998,83.97390629,5.772294046,1.889883436,1.799353582,0.118312076,-1.241167434
7,1997,14,1994-1998,83.97390629,5.772294046,1.889883436,1.799353582,0.118312076,-1.241167434
7,1998,15,1994-1998,83.97390629,5.772294046,1.889883436,1.799353582,0.118312076,-1.241167434
7,1999,16,1999-2003,79.06853263,7.350998529,0.818657444,1.599595756,0.494740529,-1.330580637
7,2000,17,1999-2003,79.06853263,7.350998529,0.818657444,1.599595756,0.494740529,-1.330580637
7,2001,18,1999-2003,79.06853263,7.350998529,0.818657444,1.599595756,0.494740529,-1.330580637
7,2002,19,1999-2003,79.06853263,7.350998529,0.818657444,1.599595756,0.494740529,-1.330580637
7,2003,20,1999-2003,79.06853263,7.350998529,0.818657444,1.599595756,0.494740529,-1.330580637
7,2004,21,2004-2008,77.23839253,1.857708137,7.061496363,1.525068343,-0.815087136,-0.809502709
7,2005,22,2004-2008,77.23839253,1.857708137,7.061496363,1.525068343,-0.815087136,-0.809502709
7,2006,23,2004-2008,77.23839253,1.857708137,7.061496363,1.525068343,-0.815087136,-0.809502709
7,2007,24,2004-2008,77.23839253,1.857708137,7.061496363,1.525068343,-0.815087136,-0.809502709
7,2008,25,2004-2008,77.23839253,1.857708137,7.061496363,1.525068343,-0.815087136,-0.809502709
7,2009,26,2009-2013,74.74956514,5.971916855,9.059461615,1.423717705,0.165910411,-0.642736338
7,2010,27,2009-2013,74.74956514,5.971916855,9.059461615,1.423717705,0.165910411,-0.642736338
7,2011,28,2009-2013,74.74956514,5.971916855,9.059461615,1.423717705,0.165910411,-0.642736338
7,2012,29,2009-2013,74.74956514,5.971916855,9.059461615,1.423717705,0.165910411,-0.642736338
7,2013,30,2009-2013,74.74956514,5.971916855,9.059461615,1.423717705,0.165910411,-0.642736338
7,2014,31,2014-2018,73.16889691,6.946163775,2.757710176,1.359349346,0.398211177,-1.168731582
7,2015,32,2014-2018,73.16889691,6.946163775,2.757710176,1.359349346,0.398211177,-1.168731582
7,2016,33,2014-2018,73.16889691,6.946163775,2.757710176,1.359349346,0.398211177,-1.168731582
7,2017,34,2014-2018,73.16889691,6.946163775,2.757710176,1.359349346,0.398211177,-1.168731582
7,2018,35,2014-2018,73.16889691,6.946163775,2.757710176,1.359349346,0.398211177,-1.168731582
8,1984,1,1984-1988,87.69513081,5.663394154,1.285792566,1.950890197,0.092345837,-1.291589754
8,1985,2,1984-1988,87.69513081,5.663394154,1.285792566,1.950890197,0.092345837,-1.291589754
8,1986,3,1984-1988,87.69513081,5.663394154,1.285792566,1.950890197,0.092345837,-1.291589754
8,1987,4,1984-1988,87.69513081,5.663394154,1.285792566,1.950890197,0.092345837,-1.291589754
8,1988,5,1984-1988,87.69513081,5.663394154,1.285792566,1.950890197,0.092345837,-1.291589754
8,1989,6,1989-1993,87.63516264,3.510461822,4.05040025,1.948448159,-0.421002289,-1.060833192
8,1990,7,1989-1993,87.63516264,3.510461822,4.05040025,1.948448159,-0.421002289,-1.060833192
8,1991,8,1989-1993,87.63516264,3.510461822,4.05040025,1.948448159,-0.421002289,-1.060833192
8,1992,9,1989-1993,87.63516264,3.510461822,4.05040025,1.948448159,-0.421002289,-1.060833192
8,1993,10,1989-1993,87.63516264,3.510461822,4.05040025,1.948448159,-0.421002289,-1.060833192
8,1994,11,1994-1998,87.81829044,6.123200112,1.457151617,1.955905534,0.201982597,-1.277286739
8,1995,12,1994-1998,87.81829044,6.123200112,1.457151617,1.955905534,0.201982597,-1.277286739
8,1996,13,1994-1998,87.81829044,6.123200112,1.457151617,1.955905534,0.201982597,-1.277286739
8,1997,14,1994-1998,87.81829044,6.123200112,1.457151617,1.955905534,0.201982597,-1.277286739
8,1998,15,1994-1998,87.81829044,6.123200112,1.457151617,1.955905534,0.201982597,-1.277286739
8,1999,16,1999-2003,86.50251379,5.234996526,0.692032704,1.902324155,-0.009801879,-1.341149763
8,2000,17,1999-2003,86.50251379,5.234996526,0.692032704,1.902324155,-0.009801879,-1.341149763
8,2001,18,1999-2003,86.50251379,5.234996526,0.692032704,1.902324155,-0.009801879,-1.341149763
8,2002,19,1999-2003,86.50251379,5.234996526,0.692032704,1.902324155,-0.009801879,-1.341149763
8,2003,20,1999-2003,86.50251379,5.234996526,0.692032704,1.902324155,-0.009801879,-1.341149763
8,2004,21,2004-2008,83.93265274,3.385952905,5.890073843,1.797673645,-0.450690365,-0.907279126
8,2005,22,2004-2008,83.93265274,3.385952905,5.890073843,1.797673645,-0.450690365,-0.907279126
8,2006,23,2004-2008,83.93265274,3.385952905,5.890073843,1.797673645,-0.450690365,-0.907279126
8,2007,24,2004-2008,83.93265274,3.385952905,5.890073843,1.797673645,-0.450690365,-0.907279126
8,2008,25,2004-2008,83.93265274,3.385952905,5.890073843,1.797673645,-0.450690365,-0.907279126
8,2009,26,2009-2013,83.5140749,6.331364628,5.471421043,1.780628216,0.251617629,-0.942223281
8,2010,27,2009-2013,83.5140749,6.331364628,5.471421043,1.780628216,0.251617629,-0.942223281
8,2011,28,2009-2013,83.5140749,6.331364628,5.471421043,1.780628216,0.251617629,-0.942223281
8,2012,29,2009-2013,83.5140749,6.331364628,5.471421043,1.780628216,0.251617629,-0.942223281
8,2013,30,2009-2013,83.5140749,6.331364628,5.471421043,1.780628216,0.251617629,-0.942223281
8,2014,31,2014-2018,84.11952856,6.053936873,1.765013219,1.805283648,0.185467376,-1.251590114
