site_id,year,year_id,winter_GDD,scaled_winter_GDD
21,1986,3,976.4883073,-1.31477771
21,1987,4,1108.814125,-0.292912713
21,1988,5,1226.389675,0.615045696
21,1989,6,1262.50173,0.893915273
21,1990,7,1289.553906,1.102821382
21,1991,8,1135.212977,-0.0890518
21,1992,9,1240.211639,0.721783601
21,1993,10,1254.376974,0.831173143
21,1994,11,1123.902417,-0.176395786
21,1995,12,1176.31994,0.228390161
21,1996,13,1100.670387,-0.355801431
21,1997,14,1229.372646,0.638081206
21,1998,15,1236.614107,0.694002235
21,1999,16,1183.259779,0.281981959
21,2000,17,1167.869818,0.163135443
21,2001,18,999.2325072,-1.139139258
21,2002,19,1224.520645,0.600612408
21,2003,20,1128.23564,-0.142933168
21,2004,21,1095.616361,-0.394830336
21,2005,22,1171.353117,0.190034665
21,2006,23,1026.962937,-0.924995443
21,2007,24,1137.141389,-0.074159945
21,2008,25,1077.093463,-0.537870459
21,2009,26,1038.06305,-0.839276591
21,2010,27,818.9231078,-2.5315498
21,2011,28,1029.155038,-0.908067295
21,2012,29,1176.417501,0.229143562
21,2013,30,875.2163437,-2.096834276
21,2014,31,1007.543587,-1.07495827
21,2015,32,923.6229553,-1.723021948
21,2016,33,964.9779866,-1.403664323
21,2017,34,1059.917435,-0.670509598
21,2018,35,833.3686251,-2.419996599
22,1984,1,1142.13029,-0.035633953
22,1985,2,1097.482135,-0.380422197
22,1986,3,999.2132158,-1.139288233
22,1987,4,1132.096063,-0.113121667
22,1988,5,1248.221841,0.783641112
22,1989,6,1287.89033,1.089974679
22,1990,7,1320.870098,1.344655672
22,1991,8,1154.645952,0.061016249
22,1992,9,1261.776101,0.888311718
22,1993,10,1276.535353,1.00228768
22,1994,11,1151.775428,0.038849088
22,1995,12,1204.507778,0.446066235
22,1996,13,1124.848098,-0.169092921
22,1997,14,1255.766033,0.841899925
22,1998,15,1261.970321,0.889811546
22,1999,16,1208.586125,0.477560624
22,2000,17,1187.740167,0.316581039
22,2001,18,1024.424985,-0.944594368
22,2002,19,1250.960891,0.804792983
22,2003,20,1151.93445,0.040077106
22,2004,21,1121.10466,-0.198001025
22,2005,22,1189.000932,0.3263171
22,2006,23,1048.428189,-0.759233459
22,2007,24,1159.678874,0.099882182
22,2008,25,1106.131285,-0.313630517
22,2009,26,1056.902915,-0.693788746
22,2010,27,846.0932683,-2.321732574
22,2011,28,1050.73202,-0.741442494
22,2012,29,1196.503504,0.384254508
22,2013,30,894.8320389,-1.945355202
22,2014,31,1032.637277,-0.88117626
22,2015,32,944.6424237,-1.56070246
22,2016,33,987.5319837,-1.229494683
22,2017,34,1084.204001,-0.482960464
22,2018,35,855.5457605,-2.248737212
23,1984,1,1146.785127,0.000312282
23,1985,2,1107.692331,-0.301575593
23,1986,3,1000.463631,-1.129632101
23,1987,4,1134.995709,-0.090729615
23,1988,5,1247.957812,0.781602186
23,1989,6,1295.912056,1.151921177
23,1990,7,1336.110309,1.46234577
23,1991,8,1151.722411,0.038439671
23,1992,9,1265.236853,0.915036822
23,1993,10,1281.010871,1.03684916
23,1994,11,1162.011031,0.117891898
23,1995,12,1214.396033,0.522426709
23,1996,13,1132.842605,-0.107356616
23,1997,14,1267.575215,0.933094449
23,1998,15,1272.371374,0.970132022
23,1999,16,1217.56223,0.546877161
23,2000,17,1190.567331,0.338413366
23,2001,18,1035.868446,-0.856224073
23,2002,19,1261.326339,0.884838505
23,2003,20,1158.602305,0.091568557
23,2004,21,1128.984503,-0.137150193
23,2005,22,1187.488266,0.314635773
23,2006,23,1051.329769,-0.736826477
23,2007,24,1166.820066,0.1550289
23,2008,25,1117.164695,-0.22842677
23,2009,26,1056.820678,-0.694423804
23,2010,27,859.5562607,-2.217766765
23,2011,28,1063.397165,-0.643637937
23,2012,29,1197.813625,0.39437171
23,2013,30,894.9334401,-1.944572147
23,2014,31,1044.914196,-0.786369713
23,2015,32,948.0699549,-1.534233898
23,2016,33,993.4257907,-1.183980699
23,2017,34,1094.432897,-0.403969451
23,2018,35,861.3832507,-2.203658127
24,1984,1,1163.835407,0.131980345
24,1985,2,1115.470498,-0.241509939
24,1986,3,1015.347651,-1.014692636
24,1987,4,1150.602596,0.029792079
24,1988,5,1262.885723,0.896880593
24,1989,6,1304.83452,1.220823483
24,1990,7,1341.202157,1.501666751
24,1991,8,1166.413585,0.151889917
24,1992,9,1277.426304,1.009167906
24,1993,10,1291.313164,1.116406966
24,1994,11,1173.025233,0.202947315
24,1995,12,1225.348433,0.607004865
24,1996,13,1138.756086,-0.061690702
24,1997,14,1273.021152,0.975149824
24,1998,15,1276.289648,1.000390263
24,1999,16,1226.967384,0.619506956
24,2000,17,1200.636979,0.416174611
24,2001,18,1042.192817,-0.807385124
24,2002,19,1269.129264,0.945095345
24,2003,20,1169.126604,0.17284077
24,2004,21,1138.432961,-0.064185984
24,2005,22,1199.696073,0.408908615
24,2006,23,1061.240861,-0.660289651
24,2007,24,1172.744858,0.20078216
24,2008,25,1126.557135,-0.155895155
24,2009,26,1069.142171,-0.599273041
24,2010,27,857.4081918,-2.234354884
24,2011,28,1063.315075,-0.644271861
24,2012,29,1211.101043,0.496981673
24,2013,30,910.9077153,-1.821213358
24,2014,31,1047.396883,-0.767197558
24,2015,32,957.8058714,-1.459049838
24,2016,33,1001.077803,-1.124889257
24,2017,34,1099.595437,-0.364102563
24,2018,35,870.2587348,-2.135118618
25,1984,1,1166.108963,0.149537525
25,1985,2,1116.308452,-0.235038968
25,1986,3,1018.168994,-0.992905266
25,1987,4,1152.734264,0.046253546
25,1988,5,1263.917214,0.904846118
25,1989,6,1303.640966,1.211606448
25,1990,7,1339.307792,1.487037818
25,1991,8,1168.034074,0.16440388
25,1992,9,1278.801201,1.01978533
25,1993,10,1292.337496,1.124317208
25,1994,11,1175.286785,0.220411786
25,1995,12,1226.927823,0.619201453
25,1996,13,1136.054987,-0.082549508
25,1997,14,1270.722425,0.957398273
25,1998,15,1272.514969,0.971240906
25,1999,16,1226.743543,0.617778381
25,2000,17,1198.597081,0.400421825
25,2001,18,1043.536904,-0.797005632
25,2002,19,1268.910145,0.943403231
25,2003,20,1169.161961,0.173113809
25,2004,21,1140.201802,-0.050526395
25,2005,22,1198.702274,0.401234157
25,2006,23,1062.262201,-0.65240251
25,2007,24,1171.501627,0.191181507
25,2008,25,1128.967924,-0.137278219
25,2009,26,1072.242067,-0.575334591
25,2010,27,850.5815999,-2.28707215
25,2011,28,1059.567391,-0.673212756
25,2012,29,1213.272988,0.513754169
25,2013,30,914.7410061,-1.791611382
25,2014,31,1046.142361,-0.776885401
25,2015,32,958.6773223,-1.452320197
25,2016,33,1000.286149,-1.131002679
25,2017,34,1098.791709,-0.370309223
25,2018,35,872.9165932,-2.114593731
26,1984,1,1159.934703,0.101857785
26,1985,2,1118.973373,-0.214459546
26,1986,3,1004.9996,-1.094603806
26,1987,4,1149.271432,0.019512378
26,1988,5,1249.624445,0.794472496
26,1989,6,1299.82458,1.182135019
26,1990,7,1337.502187,1.473094322
26,1991,8,1154.207484,0.05763025
26,1992,9,1270.377934,0.954738001
26,1993,10,1280.046623,1.029402901
26,1994,11,1176.803229,0.23212228
26,1995,12,1225.279225,0.60647042
26,1996,13,1134.02538,-0.098222824
26,1997,14,1270.90001,0.958769647
26,1998,15,1263.149941,0.898920974
26,1999,16,1223.791721,0.594983405
26,2000,17,1188.334143,0.321167925
26,2001,18,1049.592604,-0.750241451
26,2002,19,1267.21209,0.93029027
26,2003,20,1165.133384,0.142003766
26,2004,21,1131.374929,-0.11869051
26,2005,22,1182.681398,0.277515504
26,2006,23,1049.864824,-0.748139274
26,2007,24,1162.984074,0.125406063
26,2008,25,1123.468586,-0.179745981
26,2009,26,1055.492303,-0.704681972
26,2010,27,849.7450289,-2.293532436
26,2011,28,1061.936946,-0.654914246
26,2012,29,1204.61831,0.446919801
26,2013,30,906.8200568,-1.852779648
26,2014,31,1042.088772,-0.808188597
26,2015,32,950.6691408,-1.514162099
26,2016,33,994.754278,-1.173721668
26,2017,34,1097.26333,-0.382111882
26,2018,35,866.7707527,-2.162054003
27,1984,1,1126.515371,-0.156217669
27,1985,2,1088.635144,-0.448741677
27,1986,3,974.4446262,-1.33055971
27,1987,4,1116.819749,-0.231090562
27,1988,5,1216.188491,0.536268678
27,1989,6,1273.679524,0.980233997
27,1990,7,1318.369541,1.325345522
27,1991,8,1123.863186,-0.176698747
27,1992,9,1241.728423,0.733496727
27,1993,10,1252.817404,0.81912961
27,1994,11,1158.065342,0.087421942
27,1995,12,1207.1971,0.466834099
27,1996,13,1107.840981,-0.300427662
27,1997,14,1244.07612,0.751626441
27,1998,15,1239.99097,0.720079521
27,1999,16,1205.344266,0.452525879
27,2000,17,1163.795976,0.131675847
27,2001,18,1031.463778,-0.890238416
27,2002,19,1244.036204,0.751318197
27,2003,20,1131.718075,-0.116040619
27,2004,21,1106.818133,-0.308326448
27,2005,22,1153.551071,0.052561209
27,2006,23,1028.435228,-0.913625912
27,2007,24,1146.096036,-0.005009114
27,2008,25,1098.595943,-0.371820994
27,2009,26,1021.28348,-0.96885414
27,2010,27,835.2494814,-2.405471987
27,2011,28,1044.789933,-0.787329312
27,2012,29,1170.341372,0.182221627
27,2013,30,879.4553299,-2.064099381
27,2014,31,1026.487431,-0.92866746
27,2015,32,929.3963077,-1.678438156
27,2016,33,970.1636546,-1.363618831
27,2017,34,1075.59843,-0.549415617
27,2018,35,844.6416009,-2.332942844
28,1984,1,1156.251357,0.073413734
28,1985,2,1134.030377,-0.098184238
28,1986,3,999.2508309,-1.138997757
28,1987,4,1164.991188,0.140905683
28,1988,5,1234.554941,0.678100656
28,1989,6,1283.78665,1.058284663
28,1990,7,1333.907692,1.445336409
28,1991,8,1144.8449,-0.014670811
28,1992,9,1264.934937,0.912705323
28,1993,10,1265.240729,0.915066756
28,1994,11,1197.559677,0.39241064
28,1995,12,1238.415944,0.707916638
28,1996,13,1121.401326,-0.195710069
28,1997,14,1253.84837,0.82709108
28,1998,15,1243.37773,0.746233232
28,1999,16,1221.694587,0.578788622
28,2000,17,1171.372441,0.190183892
28,2001,18,1069.18422,-0.598948325
28,2002,19,1256.952657,0.851063443
28,2003,20,1160.215392,0.104025363
28,2004,21,1128.974483,-0.137227571
28,2005,22,1151.76591,0.038775589
28,2006,23,1051.93174,-0.732177849
28,2007,24,1160.078997,0.102972071
28,2008,25,1132.594853,-0.109269844
28,2009,26,1035.964257,-0.855484184
28,2010,27,833.0550209,-2.422418358
28,2011,28,1045.76445,-0.779803764
28,2012,29,1202.226428,0.428448873
28,2013,30,917.3760064,-1.771263013
28,2014,31,1027.547326,-0.920482593
28,2015,32,950.9131073,-1.512278107
28,2016,33,986.8190115,-1.235000496
28,2017,34,1089.202343,-0.44436157
28,2018,35,873.7015155,-2.108532294
29,1984,1,1164.650241,0.138272775
29,1985,2,1150.653648,0.030186318
29,1986,3,998.9102082,-1.141628161
29,1987,4,1168.271958,0.166240908
29,1988,5,1233.808445,0.672335956
29,1989,6,1286.446218,1.078822752
29,1990,7,1324.407474,1.371972491
29,1991,8,1136.76671,-0.077053345
29,1992,9,1263.890842,0.904642464
29,1993,10,1262.439246,0.89343275
29,1994,11,1202.167032,0.427990204
29,1995,12,1239.893301,0.719325289
29,1996,13,1111.495512,-0.272206131
29,1997,14,1234.758858,0.679675375
29,1998,15,1238.132349,0.705726618
29,1999,16,1220.710681,0.571190571
29,2000,17,1163.174265,0.126874788
29,2001,18,1070.049108,-0.592269368
29,2002,19,1258.219271,0.860844662
29,2003,20,1165.739039,0.146680841
29,2004,21,1134.676184,-0.093197095
29,2005,22,1141.462131,-0.040793704
29,2006,23,1048.224527,-0.760806207
29,2007,24,1159.919732,0.101742176
29,2008,25,1135.472729,-0.087045901
29,2009,26,1043.74241,-0.795418639
29,2010,27,823.7646038,-2.49416212
29,2011,28,1031.408284,-0.890666959
29,2012,29,1203.123447,0.435375961
29,2013,30,928.9508134,-1.681878415
29,2014,31,1018.115515,-0.993318247
29,2015,32,959.2151458,-1.448166941
29,2016,33,993.0818904,-1.186636414
29,2017,34,1078.562026,-0.526529717
29,2018,35,877.7536129,-2.077240619
30,1984,1,1169.411206,0.175038563
30,1985,2,1155.689411,0.069074198
30,1986,3,1003.769683,-1.10410164
30,1987,4,1172.367695,0.19786958
30,1988,5,1238.23346,0.706507428
30,1989,6,1290.820223,1.11260031
30,1990,7,1328.756458,1.405556824
30,1991,8,1141.15119,-0.043194892
30,1992,9,1267.728584,0.934278813
30,1993,10,1266.361375,0.923720761
30,1994,11,1206.923095,0.46471814
30,1995,12,1244.14237,0.752138048
30,1996,13,1115.972868,-0.237630462
30,1997,14,1238.505857,0.708610972
30,1998,15,1242.237446,0.737427573
30,1999,16,1224.922622,0.603716614
30,2000,17,1167.227909,0.158178401
30,2001,18,1074.717819,-0.556215993
30,2002,19,1262.623118,0.89485267
30,2003,20,1170.235673,0.181405378
30,2004,21,1139.318572,-0.057346995
30,2005,22,1144.931365,-0.014003096
30,2006,23,1052.737065,-0.725958858
30,2007,24,1164.267656,0.135318319
30,2008,25,1139.844771,-0.05328351
30,2009,26,1048.224507,-0.760806362
30,2010,27,828.6231278,-2.456642944
30,2011,28,1035.245607,-0.861033846
30,2012,29,1206.58251,0.462088025
30,2013,30,933.0429911,-1.650277226
30,2014,31,1021.995349,-0.963356845
30,2015,32,963.2547038,-1.416972099
30,2016,33,996.9804595,-1.156530337
30,2017,34,1082.250112,-0.498049061
30,2018,35,881.9607401,-2.044751752
31,1984,1,1444.296643,2.29779745
31,1985,2,1440.634315,2.269515714
31,1986,3,1298.390597,1.171061311
31,1987,4,1406.487805,2.00582474
31,1988,5,1487.58582,2.632091206
31,1989,6,1527.334605,2.939044853
31,1990,7,1535.127857,2.999226996
31,1991,8,1419.797798,2.108609038
31,1992,9,1516.228867,2.853282563
31,1993,10,1499.113757,2.721113859
31,1994,11,1452.513096,2.361247696
31,1995,12,1464.540774,2.454129524
31,1996,13,1378.984082,1.793431628
31,1997,14,1456.603439,2.392834721
31,1998,15,1478.386446,2.561050509
31,1999,16,1458.338431,2.406232916
31,2000,17,1429.283145,2.181858109
31,2001,18,1339.216486,1.486332718
31,2002,19,1497.888924,2.711655282
31,2003,20,1433.029949,2.210792208
31,2004,21,1420.632346,2.115053701
31,2005,22,1395.421816,1.920369404
31,2006,23,1339.370294,1.487520482
31,2007,24,1409.859364,2.03186107
31,2008,25,1377.854511,1.784708698
31,2009,26,1304.820483,1.22071508
31,2010,27,1160.671183,0.107545137
31,2011,28,1282.002111,1.044503845
31,2012,29,1391.187607,1.887671406
31,2013,30,1190.032573,0.334283778
31,2014,31,1238.691487,0.710044473
31,2015,32,1205.901748,0.456830952
31,2016,33,1228.001769,0.627494831
31,2017,34,1288.950251,1.098159753
31,2018,35,1132.060775,-0.113394173
32,1984,1,1150.467168,0.028746259
32,1985,2,1120.830912,-0.200114995
32,1986,3,1014.635848,-1.02018942
32,1987,4,1138.588502,-0.062984847
32,1988,5,1250.496929,0.801210109
32,1989,6,1311.003144,1.268459693
32,1990,7,1344.574247,1.527707174
32,1991,8,1154.989219,0.063667075
32,1992,9,1277.469042,1.009497946
32,1993,10,1283.049095,1.052589017
32,1994,11,1165.04076,0.141288492
32,1995,12,1220.260308,0.567712635
32,1996,13,1147.236254,0.003796041
32,1997,14,1279.006418,1.021370091
32,1998,15,1295.984847,1.152483294
32,1999,16,1220.327145,0.568228776
32,2000,17,1205.501865,0.453742916
32,2001,18,1053.02628,-0.72372544
32,2002,19,1264.848809,0.912040214
32,2003,20,1164.941969,0.140525599
32,2004,21,1143.938783,-0.021668151
32,2005,22,1189.380828,0.329250781
32,2006,23,1076.399634,-0.543228445
32,2007,24,1185.291971,0.297675236
32,2008,25,1124.627065,-0.170799808
32,2009,26,1058.727921,-0.679695428
32,2010,27,898.5808546,-1.916405572
32,2011,28,1086.019747,-0.468938656
32,2012,29,1189.776526,0.332306497
32,2013,30,898.6663739,-1.915745162
32,2014,31,1063.740481,-0.640986736
32,2015,32,956.7928914,-1.466872414
32,2016,33,1009.732307,-1.05805623
32,2017,34,1104.41688,-0.326869737
32,2018,35,876.1016388,-2.089997726
33,1984,1,1315.961801,1.306752132
33,1985,2,1296.787022,1.158677966
33,1986,3,1184.100768,0.288476359
33,1987,4,1270.738873,0.957525292
33,1988,5,1393.372271,1.904542125
33,1989,6,1472.222636,2.513451475
33,1990,7,1491.703064,2.663885971
33,1991,8,1320.707663,1.343401291
33,1992,9,1417.296992,2.089296957
33,1993,10,1410.460797,2.036505537
33,1994,11,1342.526485,1.51189366
33,1995,12,1399.08768,1.948678456
33,1996,13,1308.12377,1.246224191
33,1997,14,1385.457439,1.843421099
33,1998,15,1427.788735,2.170317768
33,1999,16,1381.753425,1.814817439
33,2000,17,1359.075426,1.639690217
33,2001,18,1235.83968,0.688021849
33,2002,19,1428.569152,2.176344418
33,2003,20,1322.12536,1.354349229
33,2004,21,1314.286298,1.293813326
33,2005,22,1292.653908,1.126760652
33,2006,23,1237.501276,0.700853261
33,2007,24,1347.172937,1.547775143
33,2008,25,1295.483239,1.14860971
33,2009,26,1184.822811,0.294052223
33,2010,27,1079.219063,-0.521455856
33,2011,28,1206.213914,0.459241597
33,2012,29,1273.246811,0.976892444
33,2013,30,1079.83048,-0.516734282
33,2014,31,1196.529054,0.384451816
33,2015,32,1116.173753,-0.236079159
33,2016,33,1161.973437,0.117601582
33,2017,34,1238.128359,0.705695805
33,2018,35,1063.967075,-0.639236898
34,1984,1,1138.580344,-0.063047843
34,1985,2,1158.88004,0.093713318
34,1986,3,1080.748966,-0.509641427
34,1987,4,1121.201377,-0.197254141
34,1988,5,1189.503606,0.330198919
34,1989,6,1293.520731,1.133454548
34,1990,7,1273.740548,0.980705251
34,1991,8,1193.107542,0.358029732
34,1992,9,1253.636659,0.825456173
34,1993,10,1193.232295,0.358993122
34,1994,11,1085.412703,-0.473626458
34,1995,12,1102.449249,-0.342064452
34,1996,13,1135.414229,-0.087497661
34,1997,14,1212.911394,0.51096182
34,1998,15,1223.740596,0.594588602
34,1999,16,1157.388817,0.08219759
34,2000,17,1170.868621,0.186293218
34,2001,18,1081.336905,-0.505101157
34,2002,19,1194.849202,0.371479429
34,2003,20,1219.725024,0.563578992
34,2004,21,1167.8715,0.163148431
34,2005,22,1143.915614,-0.021847074
34,2006,23,1103.029031,-0.337587183
34,2007,24,1194.993857,0.372596501
34,2008,25,1100.803668,-0.354772187
34,2009,26,1106.681647,-0.309380434
34,2010,27,1021.338454,-0.968429613
34,2011,28,1089.259114,-0.443923166
34,2012,29,1127.369764,-0.149619757
34,2013,30,949.8941103,-1.520147149
34,2014,31,1085.300041,-0.474496476
34,2015,32,1011.48365,-1.044531767
34,2016,33,994.7352608,-1.173868526
34,2017,34,1095.426416,-0.396297159
34,2018,35,925.5827022,-1.707888116
35,1984,1,1086.643439,-0.4641223
35,1985,2,1109.252102,-0.289530505
35,1986,3,1028.901627,-0.910024219
35,1987,4,1074.420189,-0.558514393
35,1988,5,1153.524931,0.052359341
35,1989,6,1265.14184,0.914303096
35,1990,7,1241.309203,0.730259363
35,1991,8,1129.279755,-0.134870157
35,1992,9,1214.226025,0.521113849
35,1993,10,1181.615869,0.269287124
35,1994,11,1056.677902,-0.695526372
35,1995,12,1062.528264,-0.650347887
35,1996,13,1108.669346,-0.294030744
35,1997,14,1189.524207,0.330358005
35,1998,15,1202.369346,0.429552539
35,1999,16,1128.598793,-0.140128779
35,2000,17,1154.32171,0.058512342
35,2001,18,1002.561492,-1.113431704
35,2002,19,1144.504639,-0.017298417
35,2003,20,1152.965099,0.04803613
35,2004,21,1111.970849,-0.268535416
35,2005,22,1133.753292,-0.100323979
35,2006,23,1025.288265,-0.937927832
35,2007,24,1168.840473,0.170631169
35,2008,25,1036.509674,-0.851272292
35,2009,26,1057.078209,-0.692435062
35,2010,27,947.0309372,-1.542257546
35,2011,28,1043.505485,-0.797248261
35,2012,29,1100.784492,-0.354920273
35,2013,30,866.9109609,-2.160971267
35,2014,31,1043.057986,-0.800704
35,2015,32,967.5039778,-1.384157759
35,2016,33,945.5587457,-1.55362631
35,2017,34,1046.556145,-0.773690021
35,2018,35,843.5692527,-2.341223881
36,1984,1,1109.395746,-0.288421238
36,1985,2,1137.523076,-0.071212428
36,1986,3,1050.551016,-0.74284027
36,1987,4,1092.937308,-0.415518898
36,1988,5,1175.932531,0.225398455
36,1989,6,1279.574707,1.025758609
36,1990,7,1255.760713,0.84185884
36,1991,8,1159.87434,0.101391638
36,1992,9,1229.93382,0.642414785
36,1993,10,1182.079913,0.272870633
36,1994,11,1065.461032,-0.627700054
36,1995,12,1087.972296,-0.453860414
36,1996,13,1115.475828,-0.24146878
36,1997,14,1195.871371,0.379372961
36,1998,15,1212.860013,0.510565036
36,1999,16,1143.864224,-0.022243923
36,2000,17,1159.671714,0.099826893
36,2001,18,1051.777908,-0.733365794
36,2002,19,1170.124647,0.180547999
36,2003,20,1188.778113,0.324596409
36,2004,21,1139.003586,-0.059779421
36,2005,22,1136.45881,-0.079431048
36,2006,23,1073.057608,-0.56903671
36,2007,24,1182.855716,0.278861646
36,2008,25,1074.233856,-0.559953317
36,2009,26,1080.472848,-0.511773702
36,2010,27,995.8624026,-1.165164353
36,2011,28,1064.221028,-0.637275782
36,2012,29,1108.949728,-0.291865546
36,2013,30,916.3979175,-1.778816149
36,2014,31,1062.675586,-0.649210212
36,2015,32,989.5607594,-1.213827786
36,2016,33,976.655449,-1.313486985
36,2017,34,1073.659908,-0.564385538
36,2018,35,895.4906594,-1.94026911
37,1984,1,1194.525715,0.368981353
37,1985,2,1190.296433,0.336321397
37,1986,3,1128.791994,-0.138636809
37,1987,4,1183.071383,0.280527102
37,1988,5,1226.535219,0.616169631
37,1989,6,1316.149726,1.308203352
37,1990,7,1291.609489,1.118695293
37,1991,8,1207.766218,0.471229019
37,1992,9,1308.577057,1.249724621
37,1993,10,1267.223072,0.930375083
37,1994,11,1131.729644,-0.115951281
37,1995,12,1121.385429,-0.19583283
37,1996,13,1196.197092,0.381888296
37,1997,14,1276.938534,1.005401182
37,1998,15,1261.572164,0.886736848
37,1999,16,1207.298056,0.467613716
37,2000,17,1225.604992,0.608986107
37,2001,18,1076.482999,-0.542584671
37,2002,19,1261.665349,0.887456449
37,2003,20,1247.747652,0.779979258
37,2004,21,1213.806586,0.517874799
37,2005,22,1213.636163,0.516558737
37,2006,23,1136.899734,-0.076026088
37,2007,24,1230.961546,0.650351239
37,2008,25,1116.315605,-0.234983736
37,2009,26,1150.912023,0.032181577
37,2010,27,1011.523746,-1.044222128
37,2011,28,1131.215009,-0.119925468
37,2012,29,1191.660084,0.346851972
37,2013,30,968.275266,-1.37820161
37,2014,31,1099.420508,-0.365453425
37,2015,32,1020.757099,-0.972919034
37,2016,33,1010.602948,-1.051332846
37,2017,34,1124.777915,-0.169634893
37,2018,35,918.967464,-1.758973236
38,1984,1,1250.439049,0.800763147
38,1985,2,1247.157909,0.775425066
38,1986,3,1173.691339,0.208091209
38,1987,4,1236.453085,0.692758771
38,1988,5,1300.980479,1.191061266
38,1989,6,1366.595905,1.697765914
38,1990,7,1355.08258,1.608856098
38,1991,8,1265.603592,0.917868908
38,1992,9,1355.997484,1.615921299
38,1993,10,1306.432374,1.233162654
38,1994,11,1196.291001,0.382613493
38,1995,12,1219.001098,0.557988585
38,1996,13,1245.430598,0.76208618
38,1997,14,1323.636796,1.366021055
38,1998,15,1335.193837,1.455268454
38,1999,16,1274.188416,0.984163838
38,2000,17,1280.490018,1.032826948
38,2001,18,1175.460945,0.221756712
38,2002,19,1331.047581,1.423249662
38,2003,20,1291.899194,1.120932491
38,2004,21,1269.223181,0.945820605
38,2005,22,1250.308093,0.799751859
38,2006,23,1221.645544,0.578409902
38,2007,24,1280.264479,1.031085263
38,2008,25,1200.02151,0.411421751
38,2009,26,1193.030447,0.35743438
38,2010,27,1091.530866,-0.426379921
38,2011,28,1191.264526,0.343797341
38,2012,29,1225.688989,0.609634759
38,2013,30,1045.670715,-0.780527619
38,2014,31,1140.850417,-0.045517565
38,2015,32,1075.463868,-0.550454751
38,2016,33,1086.87436,-0.46233905
38,2017,34,1177.034904,0.233911358
38,2018,35,1010.5843,-1.051476851
39,1984,1,1246.153689,0.767670137
39,1985,2,1242.168512,0.736895238
39,1986,3,1170.868227,0.186290176
39,1987,4,1232.778557,0.664382811
39,1988,5,1292.318427,1.124169953
39,1989,6,1360.425422,1.650115342
39,1990,7,1346.326215,1.54123647
39,1991,8,1262.619848,0.894827422
39,1992,9,1349.08527,1.562542833
39,1993,10,1303.144626,1.207773545
39,1994,11,1188.998478,0.326298143
39,1995,12,1209.121756,0.481696944
39,1996,13,1241.67878,0.733113361
39,1997,14,1318.52414,1.326539383
39,1998,15,1326.33871,1.386886151
39,1999,16,1267.856752,0.93526857
39,2000,17,1273.995144,0.982671322
39,2001,18,1169.393713,0.17490348
39,2002,19,1322.470886,1.357017499
39,2003,20,1287.842493,1.089605267
39,2004,21,1264.456277,0.909008946
39,2005,22,1244.378275,0.753959782
39,2006,23,1215.261642,0.529111232
39,2007,24,1274.140981,0.983797525
39,2008,25,1189.120532,0.327240685
39,2009,26,1187.754439,0.316691256
39,2010,27,1086.692743,-0.463741559
39,2011,28,1183.982586,0.287563724
39,2012,29,1218.983833,0.557855258
39,2013,30,1041.046127,-0.816240261
39,2014,31,1133.855851,-0.099531983
39,2015,32,1068.523576,-0.604050046
39,2016,33,1077.236226,-0.536767999
39,2017,34,1170.546525,0.183805886
39,2018,35,1005.30792,-1.092222851
40,1984,1,1170.57842,0.184052188
40,1985,2,1154.165165,0.057303449
40,1986,3,1083.771197,-0.486302724
40,1987,4,1148.287325,0.01191277
40,1988,5,1223.380062,0.59180444
40,1989,6,1322.092314,1.354094037
40,1990,7,1307.72488,1.243143827
40,1991,8,1183.304335,0.282326035
40,1992,9,1298.787784,1.174128525
40,1993,10,1268.050102,0.936761683
40,1994,11,1121.318535,-0.196349409
40,1995,12,1129.347111,-0.134350006
40,1996,13,1164.59295,0.137830355
40,1997,14,1262.444561,0.893473795
40,1998,15,1266.887075,0.927780397
40,1999,16,1212.368101,0.506766327
40,2000,17,1231.462592,0.654220486
40,2001,18,1064.770609,-0.63303173
40,2002,19,1272.555741,0.971555766
40,2003,20,1224.195086,0.59809833
40,2004,21,1199.090043,0.404228648
40,2005,22,1207.905252,0.472302688
40,2006,23,1120.573769,-0.202100743
40,2007,24,1227.841866,0.626260004
40,2008,25,1115.780739,-0.239114148
40,2009,26,1125.379949,-0.164985788
40,2010,27,974.1457787,-1.332867513
40,2011,28,1119.278067,-0.212106593
40,2012,29,1176.803481,0.232124227
40,2013,30,946.3275096,-1.547689653
40,2014,31,1089.520459,-0.441904967
40,2015,32,1013.465634,-1.029226213
40,2016,33,1005.572374,-1.090180649
40,2017,34,1115.780914,-0.239112802
40,2018,35,909.4702749,-1.832313762
41,1984,1,1029.788754,-0.903173523
41,1985,2,1021.025289,-0.970847981
41,1986,3,940.5448719,-1.592345149
41,1987,4,1007.998539,-1.071444981
41,1988,5,1097.573954,-0.379713141
41,1989,6,1206.455139,0.461104425
41,1990,7,1186.365291,0.305963779
41,1991,8,1046.894391,-0.77107797
41,1992,9,1181.08221,0.265166033
41,1993,10,1161.649593,0.115100752
41,1994,11,994.2520441,-1.177600089
41,1995,12,992.1974087,-1.193466683
41,1996,13,1047.288513,-0.76803443
41,1997,14,1146.145509,-0.004627062
41,1998,15,1156.783443,0.07752268
41,1999,16,1094.074863,-0.406734311
41,2000,17,1114.841733,-0.246365473
41,2001,18,914.7169246,-1.791797347
41,2002,19,1149.794794,0.02355396
41,2003,20,1099.735097,-0.363024057
